_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_create_user,_last_update_user,_deleted,_data_etag_at_modification,district,region,subvillage,veo,village,ward,_default_access,_group_modify,_group_privileged,_group_read_only,_row_etag,_row_owner
031b3bc9-9eb1-40d2-a80c-c5fed497b499,,default,COMPLETE,2018-08-01T06:27:15.902000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kondoa,Dodoma,,,Kiteo,Pahi,FULL,,,,uuid:ce4ede8e-06f0-413f-9f6f-f6a42a831f72,
03fe53ec-0538-42a0-b982-7563be4b4418,,default,COMPLETE,2018-08-01T06:27:38.592000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chemba,Dodoma,,,Pangalua,Chemba,FULL,,,,uuid:6f4b2779-db5d-4feb-a343-ef46d3c53070,
04095c0d-c113-436f-b24e-0bc17ffcc9b8,,default,COMPLETE,2018-08-01T06:27:47.804000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Hanang District Council,Manyara,,,Mureru,Balangidalalu Ward,FULL,,,,uuid:075a716f-11ca-4837-bba5-41b5f5282c92,
048ed8b2-8fde-40ab-9b2a-2a9c5aa7d713,,default,COMPLETE,2018-08-01T06:27:51.925000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Yaeda Kati,Bashay Ward,FULL,,,,uuid:67d3fa7c-c447-4f59-9f7e-38935417be2f,
04beef90-5b13-479e-8717-992ab4908a19,,default,COMPLETE,2018-08-01T06:27:42.296000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kiteto District Council,Dodoma,,,Emarty,Magungu,FULL,,,,uuid:e8a00f47-d589-4e8f-9773-2976bee63ccb,
051a6629-81b2-4ee6-9c44-a083baeab9e5,,default,COMPLETE,2018-08-01T06:27:19.164000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kondoa,Dodoma,,,Thawi Madukani,Thawi,FULL,,,,uuid:29615c2c-c600-4e17-850a-862afb7a680f,
0548e828-2688-43c2-84d3-18a881c3b3cd,,default,COMPLETE,2018-08-01T06:27:40.622000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kiteto District Council,Dodoma,,,Olpopong'i,Njoro,FULL,,,,uuid:eb3ec7e1-a886-44c0-b086-14c6c9112c99,
05ae46df-2919-431a-ae3f-8f3c0f8fdbfb,,default,COMPLETE,2018-08-01T06:27:37.346000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chemba,Dodoma,,,Madaha,Songoro,FULL,,,,uuid:d48600fc-4f27-4267-88ac-31aa69d3cf01,
05bb26ac-9cd7-454d-b4d1-268b17e2333c,,default,COMPLETE,2018-08-01T06:27:37.474000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chemba,Dodoma,,,Hamai,Songoro,FULL,,,,uuid:080540a0-c070-4b91-86be-7a60745ff8e9,
06e75a4d-4836-42d8-989c-e0ae5adc7c2d,,default,COMPLETE,2018-08-01T06:27:30.998000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Mkoyo,Hombolo,FULL,,,,uuid:d15732bd-1078-4b67-b18a-bfeb13bcd20a,
07307d8f-80de-46c2-91b8-44c145e0a704,,default,COMPLETE,2018-08-01T06:27:28.728000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chamwino,Dodoma,,,Ikombolingo,Iringa Mvumi Zamani,FULL,,,,uuid:4d09f3bf-f707-4219-a24c-83bfd2bd8678,
0790dd10-1e0d-4a3d-96f2-f982b62aca73,,default,COMPLETE,2018-08-01T06:27:53.932000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Endanachan,Endamilay Ward,FULL,,,,uuid:9fb027e2-25b8-4259-945b-8b8e0382622a,
0833d6fa-4bee-4ecc-9ea4-71b2043a5567,,default,COMPLETE,2018-08-01T06:27:26.184000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kongwa,Dodoma,,,Majawanga,Lenjulu,FULL,,,,uuid:a397a9ad-9ae1-4908-8092-2df633f97acf,
085f9172-c212-4a20-82ff-eec658e13b90,,default,COMPLETE,2018-08-01T06:27:40.214000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chemba,Dodoma,,,Ilasee,Lalta,FULL,,,,uuid:6a00f421-52f3-446c-8ad3-506bb45ebefa,
08a274b0-1f7d-40ed-8ffc-c36d1833dbed,,default,COMPLETE,2018-08-01T06:27:45.829000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Ufana,Ufana Ward,FULL,,,,uuid:4f1305de-deed-4188-a52d-9ad7ba10b16d,
08d6c7b7-69bd-4795-bb47-323939b90d4c,,default,COMPLETE,2018-08-01T06:27:48.043000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Hanang District Council,Manyara,,,Gawidu,Laghanga Ward,FULL,,,,uuid:15e70464-6290-41dc-b365-ebd0ed7a66dc,
09527498-a653-4a7b-837a-aa22eda7785b,,default,COMPLETE,2018-08-01T06:27:22.742000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mpwapwa,Dodoma,,,Idodoma,Malolo,FULL,,,,uuid:e2a1e7a7-b192-41b8-913c-d8f58d2aa40e,
09c2b049-b3b7-4be5-8fd3-f202afb25762,,default,COMPLETE,2018-08-01T06:27:34.659000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Bahi,Dodoma,,,Lukali,Lamaiti,FULL,,,,uuid:f9ed7991-c811-4465-8d30-a43187538465,
09edf66b-bcee-413f-865f-b2a3cdccebd9,,default,COMPLETE,2018-08-01T06:27:43.137000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Minjingu,Nkaiti Ward,FULL,,,,uuid:6bf09c82-c1be-4a0d-9f05-8148ed0f7e2a,
0a5516df-7389-4767-83de-d048880c76f4,,default,COMPLETE,2018-08-01T06:27:23.039000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kongwa,Dodoma,,,Manungu,Sejili,FULL,,,,uuid:f72bb8fb-28c4-4edb-b6bf-75b50eddb703,
0a934a6d-cf85-4b61-b989-afc5939f2130,,default,COMPLETE,2018-08-01T06:27:34.968000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Bahi,Dodoma,,,Msisi,Msisi,FULL,,,,uuid:7ed262ac-f09f-4576-b4a1-c8bd5302c920,
0a958561-097e-4d55-8b48-038efae55e75,,default,COMPLETE,2018-08-01T06:27:36.327000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Bahi,Dodoma,,,Chibelela,Chibelela,FULL,,,,uuid:19dc563a-5467-4492-a4e5-8a11d1c18628,
0ac3a5b9-e252-45e1-b47f-c09d34abd54a,,default,COMPLETE,2018-08-01T06:27:36.279000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Bahi,Dodoma,,,Isangha,Chibelela,FULL,,,,uuid:7bf1d5fc-4f5f-4cec-96c2-8b7f34a91740,
0af339b2-f763-4023-b034-132fba490603,,default,COMPLETE,2018-08-01T06:27:16.992000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kondoa,Dodoma,,,Puhi,Bereko,FULL,,,,uuid:f637feb0-862d-4e21-881a-9057b23702c9,
0b91b7e4-a9de-4d67-86dd-6fc64f7c2fed,,default,COMPLETE,2018-08-01T06:27:36.911000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chemba,Dodoma,,,Dinae,Ovada,FULL,,,,uuid:1e9ce48d-c245-495e-b256-804baa9c799b,
0b9e9be8-d39e-4381-a209-1c490abcaa10,,default,COMPLETE,2018-08-01T06:27:55.829000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Getanyamba,Geterer Ward,FULL,,,,uuid:efdfb2ad-eeaa-4300-af7b-4587b23eace9,
0bccc9fb-487e-4e30-8bdf-7807c6617383,,default,COMPLETE,2018-08-01T06:27:47.769000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Hanang District Council,Manyara,,,Balang'dalalu,Balangidalalu Ward,FULL,,,,uuid:4a376cee-c7f3-4e2c-9a0f-01203b7ec53a,
0bf8488b-1baa-4b85-9947-5443efe2b1b5,,default,COMPLETE,2018-08-01T06:27:50.874000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Titiwi,Gehandu Ward,FULL,,,,uuid:e4e25edb-b420-42d3-914c-8bbb3086f923,
0c3f6b17-b712-433b-ad81-6a6d0033c872,,default,COMPLETE,2018-08-01T06:27:40.421000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kiteto District Council,Dodoma,,,Kimana,Partimbo,FULL,,,,uuid:ab37a337-03db-4927-8b7f-f828958f2765,
0c4ccf3f-2280-4e25-a784-fff92d83590b,,default,COMPLETE,2018-08-01T06:27:38.004000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chemba,Dodoma,,,Mrijo Juu,Mrijo,FULL,,,,uuid:fb7442d8-f4d0-4ba7-b996-27489566922d,
0c598b42-5d92-448a-ac19-d3b97ea05c79,,default,COMPLETE,2018-08-01T06:27:34.073000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Mnadani,Mnadani,FULL,,,,uuid:ec5a8f0c-1eb6-4665-b618-719e7ac2e456,
0c647a92-18d0-44ed-8b52-63c088e56c59,,default,COMPLETE,2018-08-01T06:27:23.101000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kongwa,Dodoma,,,Hogoro,Hogoro,FULL,,,,uuid:06b92bb7-ec96-4268-b6e5-64dd21c2249f,
0c975bca-b742-467b-805d-83baa9bcb713,,default,COMPLETE,2018-08-01T06:27:53.615000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Hassama,Nahasey Ward,FULL,,,,uuid:9c553e90-8435-4b6a-8aef-36b292d58b18,
0cf9e6a0-93c0-4a0f-a433-7b93cadb9661,,default,COMPLETE,2018-08-01T06:27:26.840000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chamwino,Dodoma,,,Manyemba,Dabalo,FULL,,,,uuid:5de7d094-4d74-4bbc-8ff1-5007c22436a1,
0d2e45fa-5729-44ba-a6d2-ace98b536b1f,,default,COMPLETE,2018-08-01T06:27:41.197000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kiteto District Council,Dodoma,,,Lesoit,Lengatei,FULL,,,,uuid:aac85ad7-e964-46fb-beca-3d0a23a0e59f,
0df4012d-cfdc-4c92-a5b8-cb038d3f3dcb,,default,COMPLETE,2018-08-01T06:27:53.752000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Endamilay,Endamilay Ward,FULL,,,,uuid:1854996f-6acb-495a-a098-c54b131aaeb5,
0e870944-9f14-42e8-851e-fa3f3a01292f,,default,COMPLETE,2018-08-01T06:27:20.186000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mpwapwa,Dodoma,,,Mafene,Lumuma,FULL,,,,uuid:2e30eeaf-30d2-4261-8175-9c484cfa51da,
0ea0515a-4eca-4d7e-a356-8f8b7c5857e0,,default,COMPLETE,2018-08-01T06:27:20.497000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mpwapwa,Dodoma,,,Njia panda,Massa,FULL,,,,uuid:7799c831-3af0-4f35-b3fe-eccea818bd38,
0eb71c15-a6d8-491a-9a95-0069e1cf420b,,default,COMPLETE,2018-08-01T06:27:32.243000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Mkalama,Kikuyu-Kusini,FULL,,,,uuid:609ae4ed-ef3d-4c39-814b-1a98f23f1748,
0ebb2dca-b6bd-438a-bda5-c523f839310e,,default,COMPLETE,2018-08-01T06:27:16.848000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kondoa,Dodoma,,,Kikilo Ororimo,Kikilo,FULL,,,,uuid:50b9acea-6322-40c8-a5c3-933ddcedbf30,
0f01b560-f2d4-4f2e-a010-a27c14a42722,,default,COMPLETE,2018-08-01T06:27:55.519000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Gidbuger,Imboru Ward,FULL,,,,uuid:9fca2e06-d741-47f9-b7b9-1e62c6392e4a,
0f1521bc-366b-43b0-90f0-d1da5c48877c,,default,COMPLETE,2018-08-01T06:27:44.939000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Arri,Arri Ward,FULL,,,,uuid:355ef98e-b88e-4701-82d9-2ee539aa7a6e,
0f6eaa0e-3354-452d-8bd5-cf3551dc0d0f,,default,COMPLETE,2018-08-01T06:27:45.082000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Tsaayo,Arri Ward,FULL,,,,uuid:6035dcd6-977c-465b-a7cf-7b815e7b23a5,
0f8ba868-903d-4979-8549-2665d6de1cbc,,default,COMPLETE,2018-08-01T06:27:31.098000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Ipala,Ipala,FULL,,,,uuid:745d462c-aa88-4841-9f05-d427e4d2786a,
10d20de3-997c-440f-a84e-cc691a37fba0,,default,COMPLETE,2018-08-01T06:27:40.391000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kiteto District Council,Dodoma,,,Mbigiri,Partimbo,FULL,,,,uuid:af2aefc2-49e0-4ed6-826f-58cc516a5906,
10d7b6ba-ebc8-4ab8-a739-21eb2ae52203,,default,COMPLETE,2018-08-01T06:27:16.118000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kondoa,Dodoma,,,Isusumya,Busi,FULL,,,,uuid:f13dd18c-536b-415d-89c6-00c7863b020d,
10f632fb-303a-45b3-a0dd-f23ddc94af5c,,default,COMPLETE,2018-08-01T06:27:55.123000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Sanugawa,Sanu Baray Ward,FULL,,,,uuid:936872f0-f76c-492c-93a1-b309d4a4dcb4,
11023933-9044-41de-931e-8a1b61b79a8b,,default,COMPLETE,2018-08-01T06:27:28.052000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chamwino,Dodoma,,,Mzula,Muungano,FULL,,,,uuid:3e27dfa7-b55e-4134-80c9-b7e3c952bb25,
111d0a4f-04e1-467a-9410-da98c1324213,,default,COMPLETE,2018-08-01T06:27:16.074000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kondoa,Dodoma,,,Ihari,Busi,FULL,,,,uuid:d523f278-13b6-420c-86c3-71379b870bc3,
1130ee82-1bbf-4913-9575-861b4ba2b80f,,default,COMPLETE,2018-08-01T06:27:22.349000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mpwapwa,Dodoma,,,Mlimo,Lufu,FULL,,,,uuid:087623d1-cda8-46fa-b5e5-bf5383bce5fe,
11417057-800c-468f-bbe5-3cc3d69dc130,,default,COMPLETE,2018-08-01T06:27:43.390000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Shaurimoyo,Mwada Ward,FULL,,,,uuid:f98ceeb3-2de7-4fb7-b833-138ae542ec3a,
1153069d-1dac-4b25-9ce6-676dd5ac33f5,,default,COMPLETE,2018-08-01T06:27:45.482000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Loto,Dareda Ward,FULL,,,,uuid:5b70b529-29e9-4aac-a39b-3b07cc657ebf,
11547ee6-296a-45d4-9a50-cbbd5b0343a7,,default,COMPLETE,2018-08-01T06:27:29.780000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Kinyali,Viwandani,FULL,,,,uuid:15d8acd8-ae31-4aa6-972c-8bf84b24c235,
118b1a5b-1bcd-46fa-8bf7-a5f75f57a2f8,,default,COMPLETE,2018-08-01T06:27:17.875000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kondoa,Dodoma,,,Iboni,Chemchem,FULL,,,,uuid:9bba7140-7602-40c3-b07b-9c86d238687d,
11958478-b769-4f7a-a13a-840e150fcf66,,default,COMPLETE,2018-08-01T06:27:51.873000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Boboa,Tlawi Ward,FULL,,,,uuid:9cf333cb-f6fc-4a9d-aa75-9114470a0e74,
11bc5cfb-e346-49d0-8dc0-2559397747aa,,default,COMPLETE,2018-08-01T06:27:29.819000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Tofiki,Viwandani,FULL,,,,uuid:5fd2f004-e8f0-4298-94b8-805f71b05462,
11edf31a-94e5-494a-91c6-7db67b393046,,default,COMPLETE,2018-08-01T06:27:21.129000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mpwapwa,Dodoma,,,Chamanda,Mima,FULL,,,,uuid:a98724ce-b09d-415c-96ab-da3b6aa2d69f,
129e69c6-ba26-4474-b50a-39af8e31f1ba,,default,COMPLETE,2018-08-01T06:27:23.929000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Kongwa,Dodoma,,,Ndurugumi,Kibaigwa,FULL,,,,uuid:2d6eb07b-0f79-468f-82d6-ef8faf176fa0,
12d5b5cf-c706-446b-a198-3318dab45c25,,default,COMPLETE,2018-08-01T06:27:21.034000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mpwapwa,Dodoma,,,Mima,Mima,FULL,,,,uuid:8d8f36eb-71eb-4b9c-a344-9755dab898f2,
1307e77a-af42-4b0d-94ad-5c714586a488,,default,COMPLETE,2018-08-01T06:27:43.024000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Maweni,Magara Ward,FULL,,,,uuid:9430b836-f4df-4088-a8b0-cef957b94b65,
130d313b-f8f1-436b-b032-8dd895f5cec3,,default,COMPLETE,2018-08-01T06:27:44.345000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Endadimet,Gidas Ward,FULL,,,,uuid:f9978e27-c91d-4a01-8be2-afc0106d5165,
139b1b1d-458e-4ef4-9265-baeb321b0cc1,,default,COMPLETE,2018-08-01T06:27:29.899000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Uhuru,Uhuru,FULL,,,,uuid:5ddd1c1c-4629-45a5-8955-b57cb6dbaec7,
142b6a47-dbab-4ecf-ad78-0ccbc1c66e8d,,default,COMPLETE,2018-08-01T06:27:33.158000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Bochela,Kizota,FULL,,,,uuid:7170ab94-7af2-4954-a806-4147597f1fd1,
143afacb-46fa-43af-bdbf-108e9150dddd,,default,COMPLETE,2018-08-01T06:27:38.041000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Chemba,Dodoma,,,Magasa,Mrijo,FULL,,,,uuid:e9e700a6-dd30-4772-91a0-d7eaf2d7d85f,
14667dcc-d454-4f15-90a7-0b2297002f0c,,default,COMPLETE,2018-08-01T06:27:49.177000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Hanang District Council,Manyara,,,Endasak,Endasak Ward,FULL,,,,uuid:07a9a819-499c-4fbd-aefc-37add8fdb5bb,
1482ef5e-cb89-4d8c-a06b-b375903c3a63,,default,COMPLETE,2018-08-01T06:27:31.383000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Dodoma Urban,Dodoma,,,Chilolo,Kikombo,FULL,,,,uuid:211d58db-82d5-44ea-94dc-2f81fef92936,
148ee2a0-098e-4144-9597-15071649ce7a,,default,COMPLETE,2018-08-01T06:27:45.898000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Babati District Council,Manyara,,,Diffir,Ufana Ward,FULL,,,,uuid:3fa449cf-3645-4b78-903e-fda35b4f404a,
150d7288-569f-4faa-b390-ea4356ffc835,,default,COMPLETE,2018-08-01T06:27:50.912000000,anonymous,sue,sue,false,uuid:c5b1d1b2-5565-4374-bbc5-9ddfdcceabd5,Mbulu District Council,Manyara,,,Qatesh,Gehandu Ward,FULL,,,,uuid:cb0244ed-817c-4469-b4e7-2fea3284c62d,
