_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_create_user,_last_update_user,_deleted,_data_etag_at_modification,district,region,subvillage,veo,village,ward,_default_access,_group_modify,_group_privileged,_group_read_only,_row_etag,_row_owner
0284665d-7340-4456-894d-2db5c95f85b5,,default,COMPLETE,2018-07-30T08:14:23.142000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chamwino,Dodoma,,,Mlimwa,Membe,FULL,,,,uuid:a19256a4-f9c9-41ae-b07d-d43b32717ff3,
029fe59a-b090-4f1c-a1b2-ea31132001b8,,default,COMPLETE,2018-07-30T08:14:42.614000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Hanang District Council,Manyara,,,Gigagharbu,Simbay Ward,FULL,,,,uuid:4183f782-b6a3-431e-95d7-acf16d7f361b,
02b560de-02c1-4159-9fc5-c965c4875b25,,default,COMPLETE,2018-07-30T08:14:17.478000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mpwapwa,Dodoma,,,Mima,Mima,FULL,,,,uuid:d0945418-f3ac-4f5b-a770-92a90e5423b6,
033f3939-fe9a-47f3-b7fa-f788c44abe91,,default,COMPLETE,2018-07-30T08:14:13.423000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kondoa,Dodoma,,,Isusumya,Busi,FULL,,,,uuid:eb962d61-10ac-4cfd-b476-f966e9483127,
035a5495-4a2b-423f-a1f6-e100c8f2e392,,default,COMPLETE,2018-07-30T08:14:16.577000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mpwapwa,Dodoma,,,Iyenge,Kibakwe,FULL,,,,uuid:5ebd177d-c427-4515-97e8-11e9752e5d8a,
037cfc53-f4a7-45e4-b458-6d56cd530fa8,,default,COMPLETE,2018-07-30T08:14:24.164000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chamwino,Dodoma,,,Iringa Mvumi,Iringa Mvumi Zamani,FULL,,,,uuid:97c11633-73dc-4926-a57b-bc0d58844c1f,
039d86a4-4c3b-4377-8469-30fe22bc07ad,,default,COMPLETE,2018-07-30T08:14:40.267000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Secheda,Ufana Ward,FULL,,,,uuid:34a586d8-5141-45c4-b165-dedaa618ef8d,
03fdce0c-a34e-4bdb-b578-5635cb5c4c87,,default,COMPLETE,2018-07-30T08:14:19.996000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kongwa,Dodoma,,,Pingalame,Zoissa,FULL,,,,uuid:74cfbfca-7397-4f6b-a5c7-10c99a9dbe18,
04239bcf-903e-48ce-bfa2-5684489f73c2,,default,COMPLETE,2018-07-30T08:14:40.351000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Diffir,Ufana Ward,FULL,,,,uuid:fedd543c-7743-4fd4-9fe7-797265afa502,
04717cb7-8fac-47c4-a7aa-cd45488260d8,,default,COMPLETE,2018-07-30T08:14:29.422000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Bahi,Dodoma,,,Bahi Sokoni,Bahi,FULL,,,,uuid:65ca6d66-0fe4-4316-b2a7-7fd5aa836878,
04828c02-e2d4-4b4c-adc2-2f5eb3b627fd,,default,COMPLETE,2018-07-30T08:14:44.245000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Enderer,Ayamaami Ward,FULL,,,,uuid:649c5970-b922-4356-ae00-2062818aa1a2,
049b8243-b242-4b94-b6c0-de2bb8726029,,default,COMPLETE,2018-07-30T08:14:29.587000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Bahi,Dodoma,,,Mnkola,Ibihwa,FULL,,,,uuid:6bcef99e-48b7-47db-a59d-466c053b979b,
04aa8e8c-8f58-418c-ab07-e591c9bf5407,,default,COMPLETE,2018-07-30T08:14:31.567000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chemba,Dodoma,,,Majengo Mapya,Msaada,FULL,,,,uuid:a6bd46b2-ea44-4be7-b31a-9f75c629ad69,
053218c0-7f99-4e7f-ae2d-aea81394694e,,default,COMPLETE,2018-07-30T08:14:26.136000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Dodoma Urban,Dodoma,,,Vikonje,Mtumba,FULL,,,,uuid:502c3664-728c-4032-8d24-cd2004b7fb1d,
058b47a8-5364-4baf-be8d-03b5baf516c9,,default,COMPLETE,2018-07-30T08:14:25.241000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Dodoma Urban,Dodoma,,,Mlimwa,Kiwanja/ndege,FULL,,,,uuid:82a9e998-9c15-419f-b215-a8872e014f9f,
06054cab-13cb-4afd-83ca-16281d8162bc,,default,COMPLETE,2018-07-30T08:14:22.954000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chamwino,Dodoma,,,Solowu,Itiso,FULL,,,,uuid:fd2fecd1-6519-4117-bb26-22519fd5eddc,
063d536d-997a-449f-8932-f0b0188e563a,,default,COMPLETE,2018-07-30T08:14:24.458000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chamwino,Dodoma,,,Nghambaku,Nghambaku,FULL,,,,uuid:eb4204aa-2331-4c07-83a8-b3bf4737bca2,
069a866e-1360-4607-9527-89d2fbcbc471,,default,COMPLETE,2018-07-30T08:14:22.655000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kongwa,Dodoma,,,Iyumbi,Nghumbi,FULL,,,,uuid:e4d09600-9497-4fc6-be5a-b3365ce8aa0a,
069feb2c-f281-473a-907d-f68cb325cafd,,default,COMPLETE,2018-07-30T08:14:17.801000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mpwapwa,Dodoma,,,Mkanana,Berege,FULL,,,,uuid:7e107e61-3eb7-4512-a8ea-0300a1e726f4,
0723d57a-8196-49e3-b869-3839b2e0ec24,,default,COMPLETE,2018-07-30T08:14:47.713000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Sanu Gilala,Imboru Ward,FULL,,,,uuid:9ad5b0c0-1794-4d80-ae71-3c02f1a97b87,
0746addb-6bf3-4aaf-af85-fc4678dc1e5a,,default,COMPLETE,2018-07-30T08:14:39.292000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Endagwe,Duru Ward,FULL,,,,uuid:4a1c6a37-c308-4ae8-9d3e-80748f248c21,
075e9a70-1a8c-4185-847e-076db85fb945,,default,COMPLETE,2018-07-30T08:14:27.671000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Dodoma Urban,Dodoma,,,Bochela,Kizota,FULL,,,,uuid:10e277a2-3220-43ee-be5a-91f52a3f2265,
0793277e-e0b6-4181-82d9-ddf6deea03d1,,default,COMPLETE,2018-07-30T08:14:18.250000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mpwapwa,Dodoma,,,Lupeta,Lupeta,FULL,,,,uuid:6def4c3f-6fd6-4159-91d9-9bb861c9b417,
07c37c5b-3f3c-4e74-bf53-1500cdd595ca,,default,COMPLETE,2018-07-30T08:14:47.356000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Islaa,Ayamohe Ward,FULL,,,,uuid:69b5f701-8908-426d-8122-78394b86812d,
07de8f15-1b51-4652-9ad1-6db2d2aec92a,,default,COMPLETE,2018-07-30T08:14:19.359000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mpwapwa,Dodoma,,,Chipogoro,Chipogoro,FULL,,,,uuid:0e842f56-08e4-4d8b-8237-c0e69a2e3e89,
08b3d64e-b168-4e8f-969e-55be11a80c5e,,default,COMPLETE,2018-07-30T08:14:15.033000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kondoa,Dodoma,,,Itololo,Itololo,FULL,,,,uuid:7659a47f-db00-4566-86a0-f5fb495ec259,
08be9609-b977-4684-ac39-40a6059f4c63,,default,COMPLETE,2018-07-30T08:14:28.751000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Dodoma Urban,Dodoma,,,Sulungai,Ipagala,FULL,,,,uuid:73110bf6-8ef9-4f3e-80e3-c007c9e974f9,
08cfa7c3-3386-4db7-9893-09694c861566,,default,COMPLETE,2018-07-30T08:14:26.586000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Dodoma Urban,Dodoma,,,Nyerere,Kilimani,FULL,,,,uuid:99f0e2af-0dde-4bc9-96ec-fba555346635,
0914201d-2d40-4f5e-81ae-6924a9553379,,default,COMPLETE,2018-07-30T08:14:48.112000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Endagaw,Geterer Ward,FULL,,,,uuid:55d98352-a55b-4426-a799-d82330eb5b25,
095f34a5-aec8-410d-bf9e-005e4fbc713d,,default,COMPLETE,2018-07-30T08:14:40.108000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Loto,Dareda Ward,FULL,,,,uuid:9ee8f295-5ff3-4ba9-9bf0-bc0ccfe9db70,
0978d916-1253-470d-a026-d9ba10ae86e1,,default,COMPLETE,2018-07-30T08:14:18.079000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mpwapwa,Dodoma,,,Mzogole,Godegode,FULL,,,,uuid:f6238647-99f5-4212-8710-ac7040bb4a3c,
09d3348b-c4e4-4d9e-8f3c-ed20ae999ad5,,default,COMPLETE,2018-07-30T08:14:45.208000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Endamasakt,Maretadu Ward,FULL,,,,uuid:5a3e7a96-bff3-4f85-ae8d-2dcd729ed9a9,
0a257e39-dc23-40ce-a999-034732e43967,,default,COMPLETE,2018-07-30T08:14:42.941000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Hanang District Council,Manyara,,,Katesh,Katesh Ward,FULL,,,,uuid:56d35b77-92df-44d1-b8d5-d7b376fa547f,
0aba82fa-2cbc-435e-9d95-c9f2ba6ba62d,,default,COMPLETE,2018-07-30T08:14:38.961000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Qash,Qash Ward,FULL,,,,uuid:0272e01f-db0f-4393-98aa-7b64699d59fc,
0b113b68-ae68-4df7-96d8-1b2774f73e34,,default,COMPLETE,2018-07-30T08:14:42.520000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Hanang District Council,Manyara,,,Measkron,Measkron Ward,FULL,,,,uuid:42feaab9-5a27-4d9c-870e-ba1026e5f297,
0b1f03f5-e54d-4284-8425-0d6b6ec0b36e,,default,COMPLETE,2018-07-30T08:14:38.758000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Gallapo,Gallapo Ward,FULL,,,,uuid:a72812b7-18ba-4228-ad0b-b305ccb4b07c,
0bbddb5d-a042-41e3-b243-67814b929b64,,default,COMPLETE,2018-07-30T08:14:29.555000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Bahi,Dodoma,,,Mkakatika,Mpamantwa,FULL,,,,uuid:762b41cf-ae81-4e2c-9e87-26a63380b812,
0c336f52-dd0b-455c-8b33-b7cee94c125e,,default,COMPLETE,2018-07-30T08:14:28.850000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Bahi,Dodoma,,,Makanda,Makanda,FULL,,,,uuid:3180142a-30a5-4b1f-ab98-e2bd7597f9de,
0c946852-dba0-4b00-bc1d-cc7686122f09,,default,COMPLETE,2018-07-30T08:14:42.297000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Hanang District Council,Manyara,,,Masqaroda,Masqaroda Ward,FULL,,,,uuid:7d625fa6-090a-4add-8a42-497368f47eff,
0cb55f4b-6052-4362-98fc-dd96d98b74ad,,default,COMPLETE,2018-07-30T08:14:21.290000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kongwa,Dodoma,,,Chimotolo,Ugogoni,FULL,,,,uuid:16822c97-c00e-444d-ba0c-7c955fcd88e6,
0cc41664-b6be-4e66-80eb-7c87deb78958,,default,COMPLETE,2018-07-30T08:14:46.152000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Marang,Marang Ward,FULL,,,,uuid:e6fbbeb7-5af9-4e16-8dca-eabda55d2dda,
0de54c62-dbb5-43a1-ace2-eaf585089a51,,default,COMPLETE,2018-07-30T08:14:25.476000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Dodoma Urban,Dodoma,,,Miyuji Proper,Miyuji,FULL,,,,uuid:55e1bda9-6a1e-4040-ad1c-e3852d62080e,
0e6a6860-070f-40d1-8b11-34730bb19fc0,,default,COMPLETE,2018-07-30T08:14:48.183000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Semoyandi,Hayderer Ward,FULL,,,,uuid:73fa0751-30ea-4bd2-bfdd-e077bba2a50a,
0e9ccf0f-bc17-468d-b07e-5827642344e8,,default,COMPLETE,2018-07-30T08:14:35.292000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kiteto District Council,Dodoma,,,Boma,Kibaya,FULL,,,,uuid:394165a7-517a-4efb-8300-69c3ae264088,
0f9363e8-4318-4bf2-805c-dc44c58a8a19,,default,COMPLETE,2018-07-30T08:14:23.777000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chamwino,Dodoma,,,Ilolo,Muungano,FULL,,,,uuid:627a9a73-bc40-493b-b5be-ae0872f6a579,
0f9fb771-41ed-4adb-a55e-2fe767d5d298,,default,COMPLETE,2018-07-30T08:14:46.508000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Endalat,Endamilay Ward,FULL,,,,uuid:588a11ae-8f02-4447-8d2a-7677f58242e4,
0fb19bfa-47d6-46a1-ad37-993b61b727c1,,default,COMPLETE,2018-07-30T08:14:23.373000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chamwino,Dodoma,,,Chinangali II,Buigiri,FULL,,,,uuid:a7e2b7a9-7017-4657-bb30-8da851422a13,
0fd844b0-80fc-430a-b8d8-69219ca6a104,,default,COMPLETE,2018-07-30T08:14:19.087000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mpwapwa,Dodoma,,,Minguwi,Pwaga,FULL,,,,uuid:261499c1-9b43-40e4-b030-ffab5b9c85f6,
0ff9e6c5-1378-479f-a2fe-5689f77e4b1d,,default,COMPLETE,2018-07-30T08:14:45.175000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Qamtananat,Maretadu Ward,FULL,,,,uuid:c9359df3-9be6-477c-838d-7aef8a01189d,
1000c25d-af4c-4a73-ab1b-1b2c5f22feea,,default,COMPLETE,2018-07-30T08:14:23.172000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chamwino,Dodoma,,,Msanga,Msanga,FULL,,,,uuid:37ff3756-aa76-469b-a9a7-017be04ab0ae,
103079dc-eb30-44c3-b8d1-6e0cffaaafb2,,default,COMPLETE,2018-07-30T08:14:34.854000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Chemba,Dodoma,,,Ndoroboni,Kwamtoro,FULL,,,,uuid:fe7b3d36-32d9-4614-8912-00cc221ddc79,
1030dc1e-418c-4c8e-b064-1c530a8d349d,,default,COMPLETE,2018-07-30T08:14:38.822000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Hallu,Gallapo Ward,FULL,,,,uuid:b2cce747-0586-4057-9ec5-87e4694a8b85,
10935137-8940-4bb0-bb20-ad38733eaa6b,,default,COMPLETE,2018-07-30T08:14:29.857000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Bahi,Dodoma,,,Chimendeli,Chikola,FULL,,,,uuid:e796dfe8-4914-4da7-91aa-73601530ccda,
10a8d362-c9b3-4908-8278-008a1ab77114,,default,COMPLETE,2018-07-30T08:14:44.320000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Mishiqot,Ayamaami Ward,FULL,,,,uuid:dfbeb8b5-850f-4446-91ef-ea860aeb7464,
1159b8c7-67af-426f-91d2-b8a281341469,,default,COMPLETE,2018-07-30T08:14:45.603000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Maghang Juu,Maghang Ward,FULL,,,,uuid:73f48b93-1b07-4483-afc6-cb70f844cd6a,
1160f775-6615-458c-a34a-75b232d8dc95,,default,COMPLETE,2018-07-30T08:14:14.634000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kondoa,Dodoma,,,Chemchem,Chemchem,FULL,,,,uuid:5632835e-d952-4deb-8c82-cf541fd941e7,
122cb758-f636-41df-bec1-1245f5b048f5,,default,COMPLETE,2018-07-30T08:14:35.532000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kiteto District Council,Dodoma,,,Ndaleta,Njoro,FULL,,,,uuid:132c5528-f20c-477e-be55-b1265d0f4465,
12ca5e5c-0833-4afb-a1f9-3fa9495dc16c,,default,COMPLETE,2018-07-30T08:14:40.295000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Luxmanda,Ufana Ward,FULL,,,,uuid:4d68923c-6731-419c-a2f7-0e1316d72954,
12d0c4b7-1088-4861-afcb-aab2de3123fd,,default,COMPLETE,2018-07-30T08:14:15.675000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kondoa,Dodoma,,,Hachwi,Kolo,FULL,,,,uuid:aafdca4f-92b9-4a02-adce-9bda1033c46d,
13098562-bd56-4103-af52-96418c5b7300,,default,COMPLETE,2018-07-30T08:14:28.362000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Dodoma Urban,Dodoma,,,Iyumbu,Iyumbu,FULL,,,,uuid:07261fa4-d401-4a9a-954d-485f1fe91f66,
131d4e35-7f22-49ce-ab7d-0e5332cb422a,,default,COMPLETE,2018-07-30T08:14:42.807000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Hanang District Council,Manyara,,,Bashang,Nangwa Ward,FULL,,,,uuid:2d439d19-6f3e-4f17-8223-445142525aa6,
13c318f9-74c5-4f25-8439-efebd5d48ea9,,default,COMPLETE,2018-07-30T08:14:45.009000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Mbulu District Council,Manyara,,,Qaloda,Dongobesh Ward,FULL,,,,uuid:dc749f79-c65f-4fce-8ea8-3a02961dedf3,
140f7950-b769-4037-97fc-b7def18227ba,,default,COMPLETE,2018-07-30T08:14:37.351000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kiteto District Council,Dodoma,,,Amei,Loolera,FULL,,,,uuid:0b397197-2bd8-47cc-b159-53b255e33770,
144ce717-b7bc-4e14-b9cb-089c383c73be,,default,COMPLETE,2018-07-30T08:14:13.676000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Kondoa,Dodoma,,,Kalamba Juu,Kalamba,FULL,,,,uuid:b3a25d85-d38e-46d8-af31-e92cac0e431a,
146df6a3-e72a-4eef-9047-e56fa8b84938,,default,COMPLETE,2018-07-30T08:14:42.062000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Hanang District Council,Manyara,,,Gabadaw,Mogitu Ward,FULL,,,,uuid:df5698c3-33d1-47f0-a13e-f7d5ccde3906,
14826999-6f56-418f-84e6-f4f82dcc9062,,default,COMPLETE,2018-07-30T08:14:39.553000000,anonymous,sue,sue,false,uuid:fbee62be-2717-44b6-96f1-b0290aee29ee,Babati District Council,Manyara,,,Sangara,Riroda Ward,FULL,,,,uuid:f7c4e9ee-3810-40ef-8150-e7397121e1ce,
